# Plasma Frequency Calculation Results
# Frequency (rad/s)	Spectrometer Response
21810810810810.812500000000000	0.856622144968358
21837837837837.835937500000000	0.855270471872100
21864864864864.863281250000000	0.853914086571769
21891891891891.890625000000000	0.852553018268819
21918918918918.917968750000000	0.851187296230803
21945945945945.945312500000000	0.849816949790330
21972972972972.972656250000000	0.848442008344023
22000000000000.000000000000000	0.847062501351469
22027027027027.027343750000000	0.845678458334180
22054054054054.054687500000000	0.844289908874543
22081081081081.082031250000000	0.842896882614771
22108108108108.109375000000000	0.841499409255859
22135135135135.136718750000000	0.840097518556533
22162162162162.164062500000000	0.838691240332202
22189189189189.187500000000000	0.837280604453907
22216216216216.214843750000000	0.835865640847273
22243243243243.242187500000000	0.834446379491456
22270270270270.269531250000000	0.833022850418093
22297297297297.296875000000000	0.831595083710254
22324324324324.324218750000000	0.830163109501385
22351351351351.351562500000000	0.828726957974260
22378378378378.378906250000000	0.827286659359927
22405405405405.406250000000000	0.825842243936658
22432432432432.433593750000000	0.824393742028895
22459459459459.460937500000000	0.822941184006202
22486486486486.488281250000000	0.821484600282205
22513513513513.511718750000000	0.820024021313549
22540540540540.539062500000000	0.818559477598840
22567567567567.566406250000000	0.817090999677595
22594594594594.593750000000000	0.815618618129193
22621621621621.621093750000000	0.814142363571820
22648648648648.648437500000000	0.812662266661422
22675675675675.675781250000000	0.811178358090649
22702702702702.703125000000000	0.809690668587814
22729729729729.730468750000000	0.808199228915834
22756756756756.757812500000000	0.806704069871187
22783783783783.785156250000000	0.805205222282862
22810810810810.812500000000000	0.803702717011311
22837837837837.835937500000000	0.802196584947402
22864864864864.863281250000000	0.800686857011372
22891891891891.890625000000000	0.799173564151785
22918918918918.917968750000000	0.797656737344481
22945945945945.945312500000000	0.796136407591540
22972972972972.972656250000000	0.794612605920230
23000000000000.000000000000000	0.793085363381975
23027027027027.027343750000000	0.791554711051305
23054054054054.054687500000000	0.790020680024822
23081081081081.082031250000000	0.788483301420160
23108108108108.109375000000000	0.786942606374946
23135135135135.136718750000000	0.785398626045766
23162162162162.164062500000000	0.783851391607126
23189189189189.187500000000000	0.782300934250423
23216216216216.214843750000000	0.780747285182910
23243243243243.242187500000000	0.779190475626665
23270270270270.269531250000000	0.777630536817562
23297297297297.296875000000000	0.776067500004244
23324324324324.324218750000000	0.774501396447093
23351351351351.351562500000000	0.772932257417210
23378378378378.378906250000000	0.771360114195386
23405405405405.406250000000000	0.769784998071086
23432432432432.433593750000000	0.768206940341426
23459459459459.460937500000000	0.766625972310155
23486486486486.488281250000000	0.765042125286639
23513513513513.511718750000000	0.763455430584849
23540540540540.539062500000000	0.761865919522343
23567567567567.566406250000000	0.760273623419261
23594594594594.593750000000000	0.758678573597313
23621621621621.621093750000000	0.757080801378774
23648648648648.648437500000000	0.755480338085480
23675675675675.675781250000000	0.753877215037822
23702702702702.703125000000000	0.752271463553753
23729729729729.730468750000000	0.750663114947781
23756756756756.757812500000000	0.749052200529983
23783783783783.785156250000000	0.747438751605003
23810810810810.812500000000000	0.745822799471066
23837837837837.835937500000000	0.744204375418987
23864864864864.863281250000000	0.742583510731189
23891891891891.890625000000000	0.740960236680713
23918918918918.917968750000000	0.739334584530240
23945945945945.945312500000000	0.737706585531115
23972972972972.972656250000000	0.736076270922365
24000000000000.000000000000000	0.734443671929731
24027027027027.027343750000000	0.732808819764694
24054054054054.054687500000000	0.731171745623509
24081081081081.082031250000000	0.729532480686236
24108108108108.109375000000000	0.727891056115784
24135135135135.136718750000000	0.726247503056946
24162162162162.164062500000000	0.724601852635443
24189189189189.187500000000000	0.722954135956972
24216216216216.214843750000000	0.721304384106254
24243243243243.242187500000000	0.719652628146087
24270270270270.269531250000000	0.717998899116400
24297297297297.296875000000000	0.716343228033311
24324324324324.324218750000000	0.714685645888191
24351351351351.351562500000000	0.713026183646725
24378378378378.378906250000000	0.711364872247982
24405405405405.406250000000000	0.709701742603484
24432432432432.433593750000000	0.708036825596285
24459459459459.460937500000000	0.706370152080040
24486486486486.488281250000000	0.704701752878096
24513513513513.511718750000000	0.703031658782566
24540540540540.539062500000000	0.701359900553426
24567567567567.566406250000000	0.699686508917597
24594594594594.593750000000000	0.698011514568050
24621621621621.621093750000000	0.696334948162892
24648648648648.648437500000000	0.694656840324479
24675675675675.675781250000000	0.692977221638513
24702702702702.703125000000000	0.691296122653156
24729729729729.730468750000000	0.689613573878137
24756756756756.757812500000000	0.687929605783875
24783783783783.785156250000000	0.686244248800594
24810810810810.812500000000000	0.684557533317447
24837837837837.835937500000000	0.682869489681646
24864864864864.863281250000000	0.681180148197590
24891891891891.890625000000000	0.679489539126004
24918918918918.917968750000000	0.677797692683073
24945945945945.945312500000000	0.676104639039589
24972972972972.972656250000000	0.674410408320097
25000000000000.000000000000000	0.672715030602045
25027027027027.027343750000000	0.671018535914937
25054054054054.054687500000000	0.669320954239497
25081081081081.082031250000000	0.667622315506826
25108108108108.109375000000000	0.665922649597574
25135135135135.136718750000000	0.664221986341108
25162162162162.164062500000000	0.662520355514689
25189189189189.187500000000000	0.660817786842651
25216216216216.214843750000000	0.659114309995584
25243243243243.242187500000000	0.657409954589522
25270270270270.269531250000000	0.655704750185138
25297297297297.296875000000000	0.653998726286937
25324324324324.324218750000000	0.652291912342458
25351351351351.351562500000000	0.650584337741481
25378378378378.378906250000000	0.648876031815233
25405405405405.406250000000000	0.647167023835607
25432432432432.433593750000000	0.645457343014374
25459459459459.460937500000000	0.643747018502414
25486486486486.488281250000000	0.642036079388936
25513513513513.511718750000000	0.640324554700714
25540540540540.539062500000000	0.638612473401321
25567567567567.566406250000000	0.636899864390374
25594594594594.593750000000000	0.635186756502775
25621621621621.621093750000000	0.633473178507964
25648648648648.648437500000000	0.631759159109174
25675675675675.675781250000000	0.630044726942687
25702702702702.703125000000000	0.628329910577105
25729729729729.730468750000000	0.626614738512610
25756756756756.757812500000000	0.624899239180246
25783783783783.785156250000000	0.623183440941193
25810810810810.812500000000000	0.621467372086050
25837837837837.835937500000000	0.619751060834124
25864864864864.863281250000000	0.618034535332724
25891891891891.890625000000000	0.616317823656454
25918918918918.917968750000000	0.614600953806522
25945945945945.945312500000000	0.612883953710042
25972972972972.972656250000000	0.611166851219350
26000000000000.000000000000000	0.609449674111315
26027027027027.027343750000000	0.607732450086670
26054054054054.054687500000000	0.606015206769332
26081081081081.082031250000000	0.604297971705735
26108108108108.109375000000000	0.602580772364171
26135135135135.136718750000000	0.600863636134126
26162162162162.164062500000000	0.599146590325632
26189189189189.187500000000000	0.597429662168616
26216216216216.214843750000000	0.595712878812259
26243243243243.242187500000000	0.593996267324356
26270270270270.269531250000000	0.592279854690686
26297297297297.296875000000000	0.590563667814381
26324324324324.324218750000000	0.588847733515305
26351351351351.351562500000000	0.587132078529439
26378378378378.378906250000000	0.585416729508264
26405405405405.406250000000000	0.583701713018158
26432432432432.433593750000000	0.581987055539792
26459459459459.460937500000000	0.580272783467533
26486486486486.488281250000000	0.578558923108854
26513513513513.511718750000000	0.576845500683746
26540540540540.539062500000000	0.575132542324137
26567567567567.566406250000000	0.573420074073320
26594594594594.593750000000000	0.571708121885375
26621621621621.621093750000000	0.569996711624611
26648648648648.648437500000000	0.568285869065002
26675675675675.675781250000000	0.566575619889632
26702702702702.703125000000000	0.564865989690149
26729729729729.730468750000000	0.563157003966216
26756756756756.757812500000000	0.561448688124976
26783783783783.785156250000000	0.559741067480516
26810810810810.812500000000000	0.558034167253343
26837837837837.835937500000000	0.556328012569855
26864864864864.863281250000000	0.554622628461827
26891891891891.890625000000000	0.552918039865900
26918918918918.917968750000000	0.551214271623073
26945945945945.945312500000000	0.549511348478200
26972972972972.972656250000000	0.547809295079498
27000000000000.000000000000000	0.546108135978051
27027027027027.027343750000000	0.544407895627331
27054054054054.054687500000000	0.542708598382714
27081081081081.082031250000000	0.541010268501007
27108108108108.109375000000000	0.539312930139980
27135135135135.136718750000000	0.537616607357899
27162162162162.164062500000000	0.535921324113073
27189189189189.187500000000000	0.534227104263399
27216216216216.214843750000000	0.532533971565915
27243243243243.242187500000000	0.530841949676355
27270270270270.269531250000000	0.529151062148721
27297297297297.296875000000000	0.527461332434843
27324324324324.324218750000000	0.525772783883960
27351351351351.351562500000000	0.524085439742298
27378378378378.378906250000000	0.522399323152655
27405405405405.406250000000000	0.520714457153991
27432432432432.433593750000000	0.519030864681030
27459459459459.460937500000000	0.517348568563855
27486486486486.488281250000000	0.515667591527521
27513513513513.511718750000000	0.513987956191663
27540540540540.539062500000000	0.512309685070118
27567567567567.566406250000000	0.510632800570550
27594594594594.593750000000000	0.508957324994075
27621621621621.621093750000000	0.507283280534898
27648648648648.648437500000000	0.505610689279957
27675675675675.675781250000000	0.503939573208560
27702702702702.703125000000000	0.502269954192046
27729729729729.730468750000000	0.500601853993436
27756756756756.757812500000000	0.498935294267095
27783783783783.785156250000000	0.497270296558403
27810810810810.812500000000000	0.495606882303426
27837837837837.835937500000000	0.493945072828596
27864864864864.863281250000000	0.492284889350391
27891891891891.890625000000000	0.490626352975030
27918918918918.917968750000000	0.488969484698167
27945945945945.945312500000000	0.487314305404586
27972972972972.972656250000000	0.485660835867915
28000000000000.000000000000000	0.484009096750330
28027027027027.027343750000000	0.482359108602277
28054054054054.054687500000000	0.480710891862191
28081081081081.082031250000000	0.479064466856227
28108108108108.109375000000000	0.477419853797987
28135135135135.136718750000000	0.475777072788266
28162162162162.164062500000000	0.474136143814790
28189189189189.187500000000000	0.472497086751969
28216216216216.214843750000000	0.470859921360649
28243243243243.242187500000000	0.469224667287873
28270270270270.269531250000000	0.467591344066648
28297297297297.296875000000000	0.465959971115713
28324324324324.324218750000000	0.464330567739319
28351351351351.351562500000000	0.462703153127004
28378378378378.378906250000000	0.461077746353389
28405405405405.406250000000000	0.459454366377962
28432432432432.433593750000000	0.457833032044880
28459459459459.460937500000000	0.456213762082772
28486486486486.488281250000000	0.454596575104543
28513513513513.511718750000000	0.452981489607195
28540540540540.539062500000000	0.451368523971638
28567567567567.566406250000000	0.449757696462518
28594594594594.593750000000000	0.448149025228049
28621621621621.621093750000000	0.446542528299840
28648648648648.648437500000000	0.444938223592743
28675675675675.675781250000000	0.443336128904694
28702702702702.703125000000000	0.441736261916563
28729729729729.730468750000000	0.440138640192012
28756756756756.757812500000000	0.438543281177355
28783783783783.785156250000000	0.436950202201422
28810810810810.812500000000000	0.435359420475433
28837837837837.835937500000000	0.433770953092873
28864864864864.863281250000000	0.432184817029372
28891891891891.890625000000000	0.430601029142597
28918918918918.917968750000000	0.429019606172137
28945945945945.945312500000000	0.427440564739406
28972972972972.972656250000000	0.425863921347539
29000000000000.000000000000000	0.424289692381306
29027027027027.027343750000000	0.422717894107017
29054054054054.054687500000000	0.421148542672446
29081081081081.082031250000000	0.419581654106749
29108108108108.109375000000000	0.418017244320392
29135135135135.136718750000000	0.416455329105084
29162162162162.164062500000000	0.414895924133716
29189189189189.187500000000000	0.413339044960301
29216216216216.214843750000000	0.411784707019920
29243243243243.242187500000000	0.410232925628679
29270270270270.269531250000000	0.408683715983663
29297297297297.296875000000000	0.407137093162898
29324324324324.324218750000000	0.405593072125321
29351351351351.351562500000000	0.404051667710745
29378378378378.378906250000000	0.402512894639847
29405405405405.406250000000000	0.400976767514138
29432432432432.433593750000000	0.399443300815957
29459459459459.460937500000000	0.397912508908461
29486486486486.488281250000000	0.396384406035619
29513513513513.511718750000000	0.394859006322215
29540540540540.539062500000000	0.393336323773851
29567567567567.566406250000000	0.391816372276962
29594594594594.593750000000000	0.390299165598827
29621621621621.621093750000000	0.388784717387590
29648648648648.648437500000000	0.387273041172285
29675675675675.675781250000000	0.385764150362867
29702702702702.703125000000000	0.384258058250242
29729729729729.730468750000000	0.382754778006307
29756756756756.757812500000000	0.381254322683996
29783783783783.785156250000000	0.379756705217323
29810810810810.812500000000000	0.378261938421438
29837837837837.835937500000000	0.376770034992681
29864864864864.863281250000000	0.375281007508646
29891891891891.890625000000000	0.373794868428245
29918918918918.917968750000000	0.372311630091780
29945945945945.945312500000000	0.370831304721014
29972972972972.972656250000000	0.369353904419257
30000000000000.000000000000000	0.367879441171442
